username,ip_score,time_score,device_score,frequency,geo_score,label
user407,0.32,0.25,0.45,5,0.46,0
user163,0.46,0.58,0.68,7,0.04,0
user204,0.72,0.58,0.95,6,0.39,0
user490,0.94,0.25,0.73,7,0.25,0
user247,0.95,0.67,0.26,2,0.7,0
user473,0.49,0.75,0.94,2,0.31,0
user42,0.48,0.67,0.89,9,0.14,0
user369,0.85,0.25,0.64,2,0.49,0
user303,0.91,0.33,0.7,7,0.49,0
user374,0.81,0.5,0.64,8,0.49,0
user241,0.87,0.67,0.73,10,0.63,1
user124,0.68,0.5,0.69,8,0.63,0
user95,0.51,0.5,0.99,10,0.8,0
user31,0.49,0.42,0.36,4,0.56,0
user201,0.97,0.75,0.6,6,0.42,0
user214,0.54,0.92,0.98,8,0.68,0
user377,0.66,0.5,0.6,5,0.69,0
user220,0.69,0.42,0.76,9,0.47,0
user444,0.79,0.5,0.55,4,0.89,0
user358,0.64,0.25,0.65,1,0.17,0
user469,0.59,0.83,0.87,1,0.55,0
user356,0.69,0.58,0.78,7,0.37,0
user275,0.99,0.08,0.58,4,0.08,0
user6,0.76,0.0,0.97,2,0.51,0
user345,0.78,0.83,0.86,4,0.54,1
user271,0.85,0.17,0.61,5,0.48,0
user341,0.46,0.75,0.94,1,0.52,0
user471,0.7,1.0,0.75,7,0.08,0
user433,0.57,0.5,0.81,5,0.51,0
user51,0.88,0.58,0.62,5,0.96,0
user435,0.89,0.25,0.9,2,0.16,0
user338,0.78,0.83,0.86,7,0.36,0
user406,0.67,0.25,0.71,10,0.32,0
user438,0.47,0.58,0.98,7,0.47,0
user402,0.85,0.92,0.53,3,0.0,0
user44,0.45,1.0,0.67,2,0.44,0
user179,0.68,0.5,0.76,9,0.48,0
user377,0.55,0.75,0.8,10,0.26,0
user20,0.9,0.75,0.7,7,0.06,0
user135,0.31,0.67,0.91,9,0.83,0
user162,0.94,0.92,0.53,6,0.36,0
user26,0.51,0.67,0.88,1,0.51,0
user300,0.42,0.17,0.24,7,0.44,0
user97,0.52,0.08,0.51,1,0.55,0
user279,0.93,0.58,0.58,5,0.21,0
user468,0.79,0.08,0.5,8,0.5,0
user473,0.31,0.0,0.98,10,0.98,0
user53,0.49,0.92,0.5,4,0.66,0
user176,0.92,0.92,0.6,7,0.05,0
user399,1.0,0.17,0.66,6,0.44,0
user470,0.63,0.58,0.82,8,0.09,0
user281,0.98,0.58,0.86,6,0.0,0
user86,0.69,0.58,0.89,3,0.45,0
user311,1.0,0.5,0.57,6,0.27,0
user421,0.69,0.33,0.75,1,0.13,0
user440,0.96,0.67,0.58,1,0.04,0
user61,0.92,0.42,0.88,6,0.29,0
user354,0.75,0.17,0.78,10,0.56,0
user20,0.41,0.67,0.6,7,0.0,0
user403,0.47,0.67,0.61,5,0.42,0
user24,0.83,0.75,0.85,5,0.5,0
user287,0.85,0.17,0.99,1,0.54,0
user65,0.98,0.58,0.66,9,0.67,0
user312,0.44,0.58,0.64,1,0.5,0
user132,0.86,0.25,0.94,4,0.64,0
user495,0.37,0.75,0.81,1,0.24,0
user236,0.69,0.08,0.97,9,0.69,0
user217,0.92,0.17,0.96,8,0.95,0
user361,0.99,0.17,0.61,3,0.21,0
user60,0.59,0.0,0.75,7,0.07,0
user353,0.95,0.83,0.82,8,0.1,0
user350,0.55,0.42,0.54,2,0.34,0
user191,0.78,0.08,0.49,3,0.29,0
user355,0.55,0.08,0.96,3,0.2,0
user156,0.9,1.0,0.17,8,0.64,0
user58,0.91,0.67,0.94,1,0.52,1
user217,0.87,0.17,0.76,8,0.68,0
user228,0.34,0.25,0.89,5,0.66,0
user42,0.4,0.92,0.76,1,0.24,0
user487,0.5,0.83,0.77,6,0.13,0
user415,0.64,0.83,0.77,8,0.37,0
user335,0.37,0.83,0.54,8,0.58,0
user420,0.51,1.0,0.77,6,0.31,0
user171,0.47,0.42,0.84,2,0.56,0
user37,0.54,0.08,0.58,1,0.56,0
user172,0.82,0.83,0.59,1,0.32,0
user108,0.69,0.0,0.56,2,0.41,0
user273,0.44,0.75,0.84,9,0.49,0
user89,0.5,0.75,0.97,10,0.69,0
user202,0.77,0.5,0.76,9,0.42,0
user229,0.6,0.67,0.67,8,0.57,0
user250,0.42,0.33,0.84,4,0.65,0
user126,0.92,0.83,0.92,5,0.44,0
user225,0.59,0.92,0.8,6,0.43,0
user249,0.62,0.83,0.89,5,1.0,1
user164,0.93,0.08,0.62,7,0.02,0
user404,0.68,0.92,0.61,7,0.46,0
user250,0.98,0.33,0.63,10,0.28,0
user145,0.4,0.17,0.7,7,0.56,0
user466,0.31,0.33,0.92,10,0.56,0
user28,0.66,0.25,0.15,2,0.57,0
user296,0.31,0.17,0.82,1,0.32,0
user448,0.71,0.58,0.87,4,0.5,0
user263,0.56,0.75,0.6,4,0.16,0
user331,0.59,0.08,0.78,7,0.28,0
user309,0.64,0.5,0.55,8,0.07,0
user235,0.71,0.17,0.57,8,0.51,0
user182,0.53,0.83,0.61,10,0.51,0
user321,0.68,0.92,0.94,10,0.56,1
user57,0.36,0.5,0.58,10,0.13,0
user441,0.61,0.67,0.52,5,0.23,0
user361,0.78,0.0,0.72,5,0.32,0
user267,0.98,0.75,0.73,7,0.17,0
user303,0.53,0.42,0.59,5,0.6,0
user250,0.83,0.83,0.54,5,0.03,0
user316,0.59,0.75,0.61,2,0.67,0
user286,0.59,0.25,0.8,4,0.12,0
user355,0.61,0.17,0.7,6,0.04,0
user432,0.83,0.83,0.66,8,0.01,0
user382,0.73,0.42,0.6,5,0.5,0
user281,0.65,0.5,0.93,8,0.92,0
user146,0.56,0.92,0.67,2,0.81,0
user351,0.67,0.58,0.86,2,0.22,0
user374,0.69,0.67,0.94,1,0.45,0
user430,0.63,1.0,0.39,1,0.53,0
user416,0.87,0.75,0.77,3,0.51,1
user494,0.91,0.92,0.84,3,0.64,1
user417,0.59,0.5,0.82,8,0.45,0
user440,0.97,0.83,0.62,8,0.25,0
user208,0.66,0.25,0.54,5,0.2,0
user165,0.59,0.92,0.34,7,0.91,0
user119,0.69,1.0,0.72,3,0.08,0
user122,0.8,0.67,0.86,10,0.66,1
user442,0.94,0.67,0.73,3,0.26,0
user159,0.74,0.25,0.84,4,0.56,0
user350,0.53,0.92,0.97,2,0.33,0
user9,0.31,0.58,0.96,7,0.53,0
user367,0.49,0.92,0.64,1,0.49,0
user191,0.66,0.08,0.77,8,0.69,0
user3,0.46,0.42,0.57,3,0.3,0
user41,0.66,0.92,0.6,10,0.32,0
user62,0.74,0.08,0.74,4,0.77,0
user382,0.97,0.92,0.84,10,0.2,0
user442,0.7,0.0,0.83,3,0.17,0
user92,0.42,0.67,0.53,4,0.68,0
user408,0.98,0.42,0.58,3,0.9,0
user489,0.33,0.25,0.52,5,0.03,0
user56,0.48,0.67,0.95,9,0.23,0
user234,0.98,0.75,0.54,7,0.36,0
user125,0.88,0.0,0.67,9,0.67,0
user104,0.97,0.67,0.51,4,0.14,0
user58,0.32,0.0,0.63,1,0.64,0
user358,0.97,0.5,0.82,2,0.33,0
user409,0.52,0.92,0.93,2,0.35,0
user377,0.34,0.67,0.31,4,0.3,0
user54,0.55,0.5,0.76,4,0.59,0
user400,0.51,0.08,0.68,5,0.45,0
user485,0.61,0.17,0.65,10,0.5,0
user416,0.91,0.33,0.51,10,0.73,0
user115,0.98,0.83,0.77,6,0.41,0
user445,0.83,0.58,0.75,2,0.21,0
user134,0.6,0.58,0.7,3,0.06,0
user408,0.89,0.83,0.75,7,0.38,0
user156,0.7,0.83,0.84,8,0.34,0
user100,0.86,0.33,0.81,1,0.29,0
user128,0.55,0.25,0.63,7,0.62,0
user78,0.33,0.67,0.75,7,0.59,0
user486,0.58,0.0,0.62,2,0.65,0
user228,0.34,0.42,0.17,3,0.94,0
user436,0.76,0.25,0.11,1,0.35,0
user293,0.83,0.33,0.74,6,0.38,0
user356,0.51,1.0,0.58,7,0.14,0
user154,0.9,0.17,0.65,5,0.64,0
user51,0.98,0.17,0.51,2,0.52,0
user449,0.48,0.58,0.66,6,0.52,0
user445,0.87,0.0,0.97,8,0.54,0
user234,0.59,0.75,0.97,7,0.5,0
user175,0.6,0.42,0.51,2,0.14,0
user229,0.97,0.5,0.53,1,0.4,0
user398,0.75,0.33,0.05,9,0.19,0
user79,0.41,0.83,0.73,7,0.05,0
user370,0.87,0.42,0.62,9,0.64,0
user69,0.54,0.83,0.63,5,0.19,0
user130,0.7,0.25,0.57,6,0.43,0
user51,0.84,0.92,0.9,7,0.36,0
user302,0.47,0.25,0.59,9,0.64,0
user268,0.97,0.75,0.88,5,0.19,0
user376,0.67,0.08,0.42,6,0.09,0
user123,0.61,0.83,0.76,10,0.27,0
user295,0.44,0.08,0.91,6,0.18,0
user458,0.32,0.5,0.62,5,0.5,0
user462,0.35,0.67,0.99,5,0.68,0
user40,0.59,0.58,0.09,2,0.52,0
user145,0.34,0.58,0.65,6,0.59,0
user462,0.32,0.83,0.63,2,0.28,0
user177,0.9,0.67,0.79,8,0.75,1
user133,0.84,0.33,0.91,3,0.45,0
user338,0.98,0.5,0.76,4,0.36,0
user19,0.58,0.67,0.26,1,0.62,0
user405,0.52,0.83,0.57,6,0.04,0
user52,0.91,0.58,0.82,9,0.13,0
user130,0.66,0.17,0.94,10,0.68,0
user22,0.55,0.42,0.74,4,0.28,0
user44,0.41,0.92,0.22,2,0.25,0
user451,0.7,0.08,0.57,7,0.03,0
user55,0.59,0.42,0.79,1,0.42,0
user30,0.31,0.42,0.52,10,0.42,0
user145,0.46,0.17,0.51,5,0.63,0
user421,0.86,0.5,0.65,9,0.47,0
user467,0.91,0.58,0.62,9,0.62,0
user314,0.98,0.08,0.93,4,0.45,0
user80,0.44,0.0,0.54,10,0.08,0
user435,0.95,0.58,0.95,1,0.48,0
user240,0.69,0.67,0.64,9,0.47,0
user203,0.34,0.5,0.52,5,0.36,0
user53,0.41,0.17,0.71,6,0.34,0
user320,0.91,0.33,0.09,2,0.6,0
user262,0.55,0.33,0.93,8,0.02,0
user414,0.35,0.58,1.0,9,0.61,0
user329,0.72,0.33,0.85,4,0.19,0
user336,0.47,0.33,0.91,2,0.5,0
user474,0.78,0.5,0.69,2,0.56,0
user232,0.99,0.0,0.77,9,0.37,0
user358,0.77,0.25,0.7,10,0.09,0
user370,0.52,1.0,0.97,3,0.53,0
user92,0.64,0.33,0.29,1,0.17,0
user110,0.54,0.83,0.83,8,0.41,0
user371,0.58,0.67,0.59,10,0.39,0
user185,0.61,0.92,0.77,5,0.37,0
user330,0.3,0.42,0.66,7,0.58,0
user385,0.57,0.17,0.88,2,0.91,0
user240,0.36,0.75,0.59,3,0.68,0
user190,0.89,0.83,0.81,7,0.28,0
user43,0.76,0.33,0.8,9,0.28,0
user104,0.64,0.08,0.83,2,0.64,0
user218,0.67,0.5,0.99,3,0.08,0
user493,0.81,0.58,0.87,9,0.07,0
user229,0.93,0.25,0.52,7,0.43,0
user415,0.33,0.42,0.64,4,0.53,0
user311,0.82,0.25,0.72,3,0.09,0
user53,0.92,0.08,0.79,1,0.38,0
user446,0.98,0.17,0.52,7,0.5,0
user125,0.93,0.25,0.74,2,0.09,0
user107,0.49,0.75,0.93,3,0.51,0
user275,0.79,0.92,0.63,2,0.01,0
user259,0.41,0.67,0.78,3,0.27,0
user70,0.48,0.25,0.97,9,0.34,0
user82,0.44,0.33,0.99,7,0.21,0
user310,0.79,0.58,0.69,3,0.38,0
user67,0.74,0.08,0.92,2,0.37,0
user251,0.86,0.25,0.61,1,0.29,0
user142,0.64,0.5,0.66,2,0.52,0
user178,0.32,0.83,0.78,2,0.72,0
user140,0.73,0.33,0.55,4,0.61,0
user444,0.35,0.92,0.62,2,0.29,0
user224,0.61,0.17,0.71,6,0.01,0
user159,0.59,0.25,0.02,5,0.19,0
user329,0.99,0.58,0.99,7,0.23,0
user142,0.65,0.33,0.65,6,0.45,0
user71,0.91,0.08,0.78,8,0.65,0
user14,0.79,0.08,0.65,8,0.51,0
user439,0.71,0.75,0.94,1,0.66,1
user298,0.6,0.92,0.51,4,0.19,0
user455,0.67,0.5,0.97,2,0.43,0
user154,0.55,0.25,0.75,1,0.52,0
user18,0.86,0.33,0.56,8,0.08,0
user96,0.94,0.42,0.69,5,0.63,0
user159,0.53,0.5,0.52,1,0.67,0
user490,0.76,0.25,0.51,3,0.22,0
user214,0.73,0.08,0.83,2,0.64,0
user447,0.72,0.67,0.77,9,0.4,0
user94,0.66,0.75,0.86,9,0.24,0
user309,0.51,0.5,0.03,6,0.56,0
user400,0.96,0.75,0.58,2,0.53,1
user158,0.71,0.67,0.75,6,0.42,0
user450,0.89,0.08,0.77,9,0.18,0
user449,0.67,0.17,0.82,2,0.24,0
user60,0.32,0.5,0.76,10,0.32,0
user294,0.67,0.5,0.59,4,0.04,0
user164,0.74,0.17,0.57,7,0.34,0
user87,0.52,0.67,0.93,5,0.65,0
user248,0.87,0.33,0.9,2,0.42,0
user373,0.48,0.67,0.87,1,0.65,0
user52,0.59,1.0,0.77,9,0.01,0
user434,0.81,0.75,0.83,5,0.68,1
user226,0.75,0.25,0.97,7,0.13,0
user368,0.64,0.67,0.25,7,0.35,0
user53,0.54,0.75,0.63,7,0.2,0
user399,0.58,0.92,0.66,1,0.59,0
user70,0.87,0.17,0.97,3,0.31,0
user426,0.8,0.0,0.91,8,0.21,0
user190,0.53,0.58,0.83,3,0.67,0
user239,0.96,0.08,0.93,1,0.26,0
user119,0.63,0.42,0.84,8,0.25,0
user294,0.98,0.5,0.74,1,0.6,0
user140,0.43,0.83,0.99,8,0.62,0
user237,0.56,0.83,0.61,9,0.07,0
user146,0.4,0.67,0.84,6,0.32,0
user62,0.46,0.58,0.92,4,0.34,0
user53,0.54,0.17,0.7,8,0.59,0
user206,0.95,0.33,0.83,5,0.9,0
user491,0.97,0.5,0.23,10,0.01,0
user397,0.72,0.5,0.64,7,0.46,0
user253,0.74,0.58,0.9,2,0.11,0
user293,0.95,0.42,0.79,9,0.56,0
user370,0.93,0.58,0.91,6,0.26,0
user338,0.59,0.25,0.69,10,0.69,0
user349,0.64,0.08,0.21,3,0.4,0
user267,0.94,0.08,0.9,5,0.8,0
user108,0.72,0.83,0.98,2,0.46,0
user440,0.44,0.58,0.81,5,0.15,0
user432,0.81,0.25,0.97,10,0.19,0
user132,0.75,0.42,0.88,9,0.52,0
user494,0.46,0.67,0.11,9,0.11,0
user272,0.4,0.75,0.65,7,0.33,0
user308,0.77,0.5,0.72,4,0.07,0
user294,0.51,0.5,0.76,9,0.11,0
user47,0.77,0.5,0.99,6,0.24,0
user147,0.83,0.83,0.7,8,0.3,0
user388,0.37,0.25,0.51,2,0.47,0
user291,0.41,0.58,0.76,8,0.58,0
user3,0.9,0.42,0.59,2,0.01,0
user246,0.55,0.08,0.92,10,0.62,0
user311,0.82,0.75,0.92,5,0.25,0
user178,0.76,0.33,0.74,10,0.6,0
user483,0.73,0.92,0.87,4,0.47,0
user308,0.44,0.17,0.48,8,0.08,0
user21,0.93,0.67,0.88,10,0.25,0
user53,0.42,0.42,0.92,9,0.39,0
user81,0.54,0.42,0.83,9,0.32,0
user382,0.54,0.33,0.97,8,0.26,0
user78,0.57,0.83,0.84,6,0.28,0
user391,0.57,0.83,0.63,7,0.22,0
user33,0.38,0.25,0.14,2,0.03,0
user192,0.91,0.67,0.63,7,0.17,0
user226,0.93,0.33,0.68,5,0.58,0
user257,0.8,0.33,0.72,8,0.36,0
user266,0.33,0.75,0.68,2,0.63,0
user74,0.47,0.33,0.32,4,0.35,0
user265,0.95,0.42,0.87,3,0.84,0
user50,0.5,0.42,0.79,9,0.31,0
user485,0.7,0.08,0.83,10,0.37,0
user214,0.95,0.92,0.93,9,0.06,0
user287,0.95,0.25,0.63,10,0.3,0
user472,0.76,0.42,0.91,6,0.38,0
user27,0.92,0.33,0.82,9,0.64,0
user403,0.76,0.0,0.88,1,0.48,0
user73,0.58,0.33,0.78,8,0.29,0
user190,0.8,0.0,1.0,3,0.24,0
user133,0.52,0.75,0.61,6,0.48,0
user279,0.88,0.92,0.71,6,0.28,0
user105,0.6,0.5,0.43,6,0.11,0
user464,0.63,0.33,0.58,7,0.33,0
user482,0.34,0.83,0.41,5,0.15,0
user138,0.56,0.75,0.84,10,0.87,0
user311,0.76,0.33,0.61,1,0.65,0
user112,0.8,0.75,0.86,10,0.58,1
user359,0.56,0.58,0.67,7,0.83,0
user126,0.86,0.17,0.7,8,0.5,0
user355,0.98,0.42,0.98,10,0.2,0
user206,0.36,1.0,0.59,10,0.45,0
user396,0.66,0.42,0.71,7,0.62,0
user240,0.95,0.25,0.97,6,0.46,0
user181,0.79,0.5,0.62,1,0.19,0
user27,0.5,0.75,0.65,9,0.52,0
user231,0.36,0.67,0.46,2,0.13,0
user251,0.76,0.0,0.78,6,0.17,0
user435,0.75,0.83,0.78,6,0.37,0
user489,0.72,0.58,0.25,6,0.51,0
user363,0.88,0.08,0.94,6,0.05,0
user308,0.42,0.83,0.68,3,0.33,0
user201,0.64,0.42,0.51,1,0.06,0
user476,0.45,0.83,0.89,2,0.38,0
user52,0.6,0.58,0.59,3,0.59,0
user92,0.34,0.92,0.53,6,0.3,0
user99,0.94,0.25,0.75,5,0.46,0
user432,0.97,0.5,0.73,3,0.57,0
user210,0.74,0.83,0.53,10,0.01,0
user196,0.81,0.5,0.83,2,0.43,0
user336,0.5,0.5,0.87,8,0.2,0
user304,0.37,0.58,0.59,8,0.65,0
user365,0.9,0.58,0.78,3,0.38,0
user390,0.62,0.75,0.58,6,0.25,0
user468,0.33,0.83,0.74,9,0.06,0
user251,0.31,0.17,0.87,10,0.59,0
user424,0.96,0.42,0.91,4,0.67,0
user413,0.7,0.17,0.96,5,0.27,0
user105,0.48,0.42,0.92,4,0.5,0
user301,0.93,0.08,0.55,6,0.38,0
user24,0.33,0.42,0.83,8,0.67,0
user330,0.47,0.25,0.72,8,0.4,0
user328,0.98,0.25,0.7,4,0.01,0
user409,0.97,0.75,0.86,1,0.24,0
user335,0.32,0.42,0.73,5,0.21,0
user344,0.52,0.0,0.75,10,0.49,0
user277,0.37,0.33,0.51,7,0.29,0
user396,0.56,0.33,0.76,3,0.58,0
user361,0.37,1.0,0.83,8,0.38,0
user104,0.87,0.08,0.74,10,0.17,0
user435,0.66,0.25,0.68,3,0.1,0
user163,0.4,0.92,0.63,8,0.69,0
user167,0.35,0.5,0.99,5,0.22,0
user433,0.94,0.42,0.44,6,0.62,0
user389,0.99,0.67,0.88,3,0.54,1
user265,0.36,0.33,0.49,6,0.15,0
user145,0.98,1.0,0.78,3,0.56,1
user413,0.65,0.33,0.54,5,0.67,0
user471,0.46,0.92,0.7,4,0.37,0
user398,0.94,0.92,0.76,6,0.42,0
user193,0.85,0.5,0.29,3,0.49,0
user218,0.64,0.5,0.81,7,0.83,0
user285,0.85,0.25,0.01,7,0.38,0
user91,0.83,0.25,0.44,1,0.7,0
user350,0.87,0.33,0.17,2,0.58,0
user47,0.85,1.0,0.79,9,0.37,0
user398,0.82,0.42,0.82,1,0.7,0
user493,0.45,0.33,0.91,1,0.26,0
user67,0.83,0.75,0.61,3,0.57,1
user37,0.62,0.42,0.64,9,0.24,0
user137,0.99,0.08,0.86,3,0.11,0
user312,0.93,0.5,0.67,6,0.53,0
user242,0.61,1.0,0.83,7,0.33,0
user445,0.77,0.42,0.71,4,0.67,0
user200,0.81,0.25,0.69,7,0.32,0
user358,0.55,0.33,1.0,5,0.47,0
user494,0.7,0.67,0.92,8,0.24,0
user118,0.92,0.17,0.07,8,0.02,0
user438,0.43,0.75,0.61,5,0.35,0
user297,0.9,0.92,0.62,6,0.49,0
user15,0.48,0.5,0.97,1,0.48,0
user210,0.75,0.33,0.89,7,0.31,0
user388,0.72,0.17,0.65,7,0.3,0
user135,0.31,0.92,0.77,9,0.31,0
user123,0.69,0.25,0.67,7,0.93,0
user263,0.98,0.83,0.88,3,0.08,0
user256,0.92,0.08,0.97,10,0.1,0
user40,0.37,1.0,0.51,4,0.49,0
user28,0.57,0.42,0.96,4,0.62,0
user455,0.96,0.58,0.44,8,0.32,0
user203,0.8,0.83,0.85,2,0.3,0
user491,0.87,0.25,0.57,8,0.33,0
user454,0.87,0.42,0.63,3,0.36,0
user300,0.81,0.42,0.57,1,0.57,0
user244,0.95,0.92,0.7,8,0.47,0
user428,0.64,0.25,0.78,8,0.17,0
user460,0.93,0.83,0.65,9,0.24,0
user477,0.52,0.75,0.69,1,0.46,0
user500,0.47,0.42,0.78,5,0.5,0
user415,0.77,0.83,0.76,8,0.59,1
user126,0.84,0.83,0.82,2,0.73,1
user498,0.77,0.08,0.94,10,0.66,0
user484,0.49,0.0,0.95,2,0.14,0
user482,0.51,0.08,0.58,3,0.41,0
user314,0.75,0.75,0.35,7,0.33,0
user70,0.85,0.17,0.81,5,0.46,0
user57,0.49,0.5,0.83,2,0.52,0
user124,0.33,0.5,0.58,7,0.58,0
user396,0.66,0.83,0.63,9,0.7,1
user225,0.78,0.92,0.83,6,0.29,0
user269,0.46,0.67,0.63,10,0.21,0
user401,0.63,1.0,0.54,3,0.5,0
user88,0.68,0.33,0.74,1,0.48,0
user307,0.35,0.67,0.62,8,0.26,0
user52,0.82,0.75,0.6,2,0.09,0
user183,0.95,0.83,0.52,2,0.01,0
user338,0.47,0.08,0.57,9,0.43,0
user474,0.97,0.25,0.74,4,0.88,0
user13,0.54,0.5,0.6,7,0.36,0
user203,0.79,0.75,0.69,8,0.39,0
user440,0.73,0.33,0.84,5,0.37,0
user141,0.74,0.75,0.5,2,0.33,0
user143,0.77,0.92,0.95,4,0.64,1
user204,0.41,0.42,0.12,2,0.68,0
user435,0.84,0.17,0.82,5,0.15,0
user358,0.53,0.5,0.62,1,0.15,0
user61,0.48,0.83,0.41,8,0.49,0
user9,0.59,0.5,0.61,3,0.21,0
user90,0.93,0.92,0.51,10,0.11,0
user25,1.0,0.75,0.65,3,0.03,0
user224,0.61,0.33,0.76,2,0.48,0
user95,0.61,0.83,0.85,3,0.21,0
user459,0.65,0.42,0.71,10,0.44,0
user172,0.5,0.83,0.78,10,0.35,0
user196,0.33,0.33,0.94,5,0.26,0
user152,0.99,0.5,0.85,2,0.28,0
user388,0.49,0.83,0.58,4,0.25,0
user383,0.62,0.67,0.81,4,0.62,1
user278,0.56,0.17,0.67,8,0.69,0
user5,0.54,0.92,0.76,1,0.44,0
user235,0.64,0.5,0.72,4,0.02,0
user350,0.54,0.75,0.7,9,0.83,0
user450,0.65,0.08,0.74,5,0.03,0
user80,0.89,0.58,0.66,7,0.86,0
user357,0.94,0.75,0.53,3,0.7,1
user361,0.76,0.92,0.88,5,0.07,0
user92,0.83,0.0,0.76,1,0.19,0
user41,0.55,0.5,0.97,5,0.45,0
user414,0.83,0.25,0.95,5,0.32,0
user178,0.46,0.58,0.64,4,0.58,0
user391,0.39,0.5,0.53,4,0.65,0
user78,0.69,0.33,0.92,2,0.07,0
user428,0.83,0.58,0.86,5,0.89,0
user436,0.92,0.83,0.73,10,0.08,0
user112,0.63,0.83,0.64,9,0.12,0
user210,0.86,0.83,0.79,5,0.53,1
user235,0.84,0.42,0.75,3,0.21,0
user378,0.42,0.25,0.93,3,0.38,0
user124,0.52,0.17,0.76,9,0.35,0
user73,0.89,0.33,0.62,10,0.47,0
user88,0.83,0.33,0.86,7,0.55,0
user414,0.45,1.0,0.87,6,0.52,0
user127,0.31,0.83,0.94,10,0.3,0
user331,0.64,0.17,0.61,9,0.37,0
user180,0.35,0.58,0.93,4,0.03,0
user67,0.93,0.42,0.78,8,0.57,0
user267,0.78,0.75,0.69,2,0.36,0
user368,0.62,1.0,0.96,6,0.13,0
user201,0.74,0.33,0.75,10,0.24,0
user190,0.38,0.25,0.95,3,0.14,0
user16,0.84,0.33,0.75,3,0.69,0
user288,0.93,0.5,0.94,8,0.44,0
user92,0.59,0.17,0.64,2,0.63,0
user486,0.3,0.5,0.99,7,0.08,0
user48,0.47,0.33,0.83,7,0.5,0
user224,0.49,0.75,0.84,2,0.13,0
user147,0.91,0.08,0.6,1,0.16,0
user375,0.93,0.67,0.24,2,0.03,0
user269,0.36,0.83,0.75,6,0.34,0
user300,0.73,0.83,0.68,1,0.5,0
user68,0.5,0.75,0.37,4,0.32,0
user203,0.73,0.33,0.84,2,0.51,0
user131,0.63,0.33,0.48,2,0.87,0
user157,0.56,0.08,0.24,2,0.46,0
user343,0.89,0.33,0.63,4,0.65,0
user403,0.58,0.17,0.86,6,0.17,0
user434,0.37,0.92,0.71,6,0.06,0
user262,0.47,0.92,0.14,5,0.42,0
user260,0.46,0.75,0.78,4,0.61,0
user168,0.99,0.5,0.7,6,0.55,0
user299,0.99,0.33,0.45,3,0.52,0
user108,0.38,0.83,0.81,4,0.0,0
user86,0.85,0.5,0.48,6,0.43,0
user210,0.86,0.25,0.53,9,0.58,0
user203,0.62,0.92,0.73,10,0.11,0
user315,0.49,0.83,0.78,1,0.3,0
user206,0.8,0.58,0.77,10,0.04,0
user228,0.64,0.92,0.53,1,0.18,0
user365,0.73,0.75,0.9,2,0.33,0
user98,0.62,0.33,0.95,5,0.19,0
user3,0.8,0.42,0.55,8,0.56,0
user286,0.87,0.67,0.71,2,0.56,1
user258,0.51,0.08,0.61,10,0.56,0
user279,0.7,1.0,0.59,9,0.52,1
user50,0.41,0.83,0.37,7,0.32,0
user477,0.68,1.0,0.79,7,0.42,0
user360,0.93,0.17,0.96,4,0.42,0
user175,0.73,0.83,0.83,4,0.05,0
user365,0.86,0.58,0.66,9,0.3,0
user498,0.81,0.58,0.01,3,0.7,0
user120,0.72,0.33,0.49,3,0.78,0
user174,0.46,0.83,0.25,6,0.49,0
user384,0.87,0.58,0.77,8,0.26,0
user105,0.73,0.33,0.82,4,0.5,0
user17,0.98,0.08,0.92,1,0.2,0
user30,0.53,0.0,0.88,2,0.46,0
user331,0.65,0.67,0.89,8,0.47,0
user98,0.88,0.83,0.96,2,0.22,0
user197,0.34,0.33,0.72,7,0.64,0
user248,0.3,0.17,0.86,4,0.0,0
user127,0.66,0.17,0.74,10,0.6,0
user500,0.67,0.83,0.76,5,0.02,0
user433,0.65,0.5,0.56,2,0.68,0
user299,0.71,0.92,0.92,4,0.34,0
user189,0.95,0.25,0.74,10,0.36,0
user395,0.83,0.83,0.75,2,0.69,1
user298,0.52,0.75,0.09,7,0.02,0
user494,0.56,0.17,0.18,2,0.3,0
user148,0.89,0.08,0.56,4,0.29,0
user498,0.84,0.58,0.72,8,0.63,0
user163,0.74,0.58,0.85,9,0.26,0
user143,0.86,1.0,0.93,8,0.55,1
user373,0.44,0.58,0.89,2,0.15,0
user76,0.45,0.67,0.52,10,0.57,0
user112,0.71,0.67,0.82,6,0.56,1
user136,0.47,0.08,0.9,7,0.41,0
user388,0.31,0.58,0.72,6,0.33,0
user61,0.86,0.92,0.94,2,0.21,0
user417,0.9,0.83,0.71,6,0.01,0
user162,0.42,0.0,0.64,5,0.25,0
user425,0.59,0.42,0.68,6,0.35,0
user21,0.36,0.92,0.95,5,0.06,0
user490,0.45,0.92,0.8,8,0.75,0
user254,0.93,0.25,0.79,9,0.15,0
user191,0.43,0.92,0.57,5,0.08,0
user64,0.76,0.92,0.56,4,0.2,0
user113,0.8,0.83,0.6,10,0.33,0
user479,0.59,0.33,0.72,10,0.2,0
user22,0.62,0.08,0.52,3,0.71,0
user113,0.46,0.17,0.85,9,0.13,0
user84,0.35,0.5,0.71,4,0.08,0
user55,0.97,0.92,0.67,8,0.56,1
user369,0.48,0.67,0.87,10,0.03,0
user65,0.88,0.83,0.91,7,0.5,0
user294,0.53,1.0,0.98,10,0.41,0
user399,0.46,0.83,0.72,4,0.36,0
user273,0.62,0.67,0.98,8,0.41,0
user130,0.92,0.0,0.86,10,0.02,0
